[xff-403-bypass] [http] [info] https://video.szzgh.org:443
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:10000
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:1080
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:1443
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:2003
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:2522
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:3880
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:5222
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:58080
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:6003
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:6006
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:6001
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:6007
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:27000
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:7002
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:7004
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:4003
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:48080
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:7443
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8001
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8002
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:5200
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:4443
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8086
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8007
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8099
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8181
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:5225
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8200
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8008
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8300
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8443
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:85
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:8701
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:9003
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:9091
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:9999
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:9200
[waf-detect:apachegeneric] [http] [info] https://lsapp.szzgh.org:9002
[dameng-detect] [javascript] [info] lsapp.szzgh.org:8082
[dameng-detect] [javascript] [info] lsapp.szzgh.org:8899
[dameng-detect] [javascript] [info] lsapp.szzgh.org:90
[CVE-2026-23829] [tcp] [medium] lsapp.szzgh.org:801
[deprecated-tls:tls_1.1] [ssl] [info] app.szzgh.org:9010 ["tls11"]
[deprecated-tls:tls_1.1] [ssl] [info] app.szzgh.org:443 ["tls11"]
[deprecated-tls:tls_1.0] [ssl] [info] app.szzgh.org:9010 ["tls10"]
[deprecated-tls:tls_1.0] [ssl] [info] app.szzgh.org:443 ["tls10"]
[deprecated-tls:tls_1.1] [ssl] [info] cdn.szsiq.com:443 ["tls11"]
[deprecated-tls:tls_1.0] [ssl] [info] cdn.szsiq.com:443 ["tls10"]
[tls-version] [ssl] [info] cdn.szsiq.com:443 ["tls10"]
[tls-version] [ssl] [info] app.szzgh.org:443 ["tls10"]
[tls-version] [ssl] [info] app.szzgh.org:9010 ["tls10"]
[tls-version] [ssl] [info] cdn.szsiq.com:443 ["tls11"]
[tls-version] [ssl] [info] app.szzgh.org:443 ["tls11"]
[weak-cipher-suites:tls-1.0] [ssl] [low] cdn.szsiq.com:443 ["[tls10 TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA]"]
[weak-cipher-suites:tls-1.0] [ssl] [low] app.szzgh.org:9010 ["[tls10 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[tls-version] [ssl] [info] app.szzgh.org:443 ["tls12"]
[weak-cipher-suites:tls-1.0] [ssl] [low] app.szzgh.org:443 ["[tls10 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[weak-cipher-suites:tls-1.1] [ssl] [low] app.szzgh.org:9010 ["[tls11 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[tls-version] [ssl] [info] app.szzgh.org:443 ["tls13"]
[tls-version] [ssl] [info] app.szzgh.org:9010 ["tls11"]
[weak-cipher-suites:tls-1.1] [ssl] [low] app.szzgh.org:443 ["[tls11 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[tls-version] [ssl] [info] cdn.szsiq.com:443 ["tls12"]
[weak-cipher-suites:tls-1.1] [ssl] [low] cdn.szsiq.com:443 ["[tls11 TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA]"]
[tls-version] [ssl] [info] app.szzgh.org:9010 ["tls12"]
[tls-version] [ssl] [info] app.szzgh.org:9010 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:10000 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:10000 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:1080 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:1080 ["tls13"]
[deprecated-tls:tls_1.1] [ssl] [info] video.szzgh.org:443 ["tls11"]
[deprecated-tls:tls_1.1] [ssl] [info] video.szzgh.org:99 ["tls11"]
[deprecated-tls:tls_1.1] [ssl] [info] wpsyundoc.smartcitysz.com:443 ["tls11"]
[deprecated-tls:tls_1.0] [ssl] [info] video.szzgh.org:99 ["tls10"]
[deprecated-tls:tls_1.0] [ssl] [info] video.szzgh.org:443 ["tls10"]
[deprecated-tls:tls_1.1] [ssl] [info] wpsyundoc.smartcitysz.com:8090 ["tls11"]
[deprecated-tls:tls_1.0] [ssl] [info] wpsyundoc.smartcitysz.com:443 ["tls10"]
[deprecated-tls:ssl_3.0] [ssl] [info] video.szzgh.org:99 ["ssl30"]
[deprecated-tls:ssl_3.0] [ssl] [info] video.szzgh.org:443 ["ssl30"]
[tls-version] [ssl] [info] lsapp.szzgh.org:2522 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:2522 ["tls13"]
[deprecated-tls:tls_1.0] [ssl] [info] wpsyundoc.smartcitysz.com:8090 ["tls10"]
[deprecated-tls:tls_1.1] [ssl] [info] www.szzgh.org:443 ["tls11"]
[deprecated-tls:tls_1.1] [ssl] [info] www.szzgh.org:9010 ["tls11"]
[tls-version] [ssl] [info] lsapp.szzgh.org:2003 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:2003 ["tls13"]
[deprecated-tls:tls_1.0] [ssl] [info] www.szzgh.org:9010 ["tls10"]
[tls-version] [ssl] [info] lsapp.szzgh.org:1443 ["tls12"]
[deprecated-tls:tls_1.0] [ssl] [info] www.szzgh.org:443 ["tls10"]
[tls-version] [ssl] [info] lsapp.szzgh.org:48080 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:4443 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:443 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:3880 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:1443 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:48080 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:4443 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:3880 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:27000 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:5222 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:58080 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:443 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:27000 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:5222 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:58080 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:6001 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:4003 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:4003 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:5225 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:6006 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:6001 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:5200 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:6006 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8001 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:6007 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8001 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:7002 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:7443 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8008 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:5200 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8007 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:6007 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:6003 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:7004 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:7443 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:5225 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:7004 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8008 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8002 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8002 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:6003 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8007 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:7002 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8099 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8099 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8086 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8086 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8181 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8181 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8200 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8300 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8200 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:85 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8701 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8443 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:85 ["tls13"]
[tls-version] [ssl] [info] video.szzgh.org:443 ["tls10"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8701 ["tls13"]
[tls-version] [ssl] [info] video.szzgh.org:99 ["tls10"]
[tls-version] [ssl] [info] wpsyundoc.smartcitysz.com:443 ["tls10"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8443 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:8300 ["tls13"]
[tls-version] [ssl] [info] wpsyundoc.smartcitysz.com:8090 ["tls10"]
[tls-version] [ssl] [info] video.szzgh.org:443 ["tls11"]
[weak-cipher-suites:tls-1.0] [ssl] [low] video.szzgh.org:99 ["[tls10 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[weak-cipher-suites:tls-1.0] [ssl] [low] wpsyundoc.smartcitysz.com:443 ["[tls10 TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA]"]
[tls-version] [ssl] [info] wpsyundoc.smartcitysz.com:443 ["tls11"]
[tls-version] [ssl] [info] www.szzgh.org:443 ["tls10"]
[tls-version] [ssl] [info] wpsyundoc.smartcitysz.com:8090 ["tls11"]
[tls-version] [ssl] [info] video.szzgh.org:443 ["tls12"]
[weak-cipher-suites:tls-1.0] [ssl] [low] video.szzgh.org:443 ["[tls10 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[weak-cipher-suites:tls-1.1] [ssl] [low] video.szzgh.org:99 ["[tls11 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[tls-version] [ssl] [info] video.szzgh.org:99 ["tls11"]
[weak-cipher-suites:tls-1.1] [ssl] [low] wpsyundoc.smartcitysz.com:443 ["[tls11 TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA]"]
[tls-version] [ssl] [info] www.szzgh.org:443 ["tls11"]
[tls-version] [ssl] [info] wpsyundoc.smartcitysz.com:8090 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:9003 ["tls12"]
[tls-version] [ssl] [info] video.szzgh.org:99 ["tls12"]
[weak-cipher-suites:tls-1.0] [ssl] [low] www.szzgh.org:443 ["[tls10 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[tls-version] [ssl] [info] wpsyundoc.smartcitysz.com:443 ["tls12"]
[tls-version] [ssl] [info] www.szzgh.org:443 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:9003 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:9002 ["tls12"]
[weak-cipher-suites:tls-1.0] [ssl] [low] wpsyundoc.smartcitysz.com:8090 ["[tls10 TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA]"]
[tls-version] [ssl] [info] www.szzgh.org:443 ["tls13"]
[weak-cipher-suites:tls-1.1] [ssl] [low] www.szzgh.org:443 ["[tls11 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[tls-version] [ssl] [info] www.szzgh.org:9010 ["tls10"]
[tls-version] [ssl] [info] lsapp.szzgh.org:9002 ["tls13"]
[weak-cipher-suites:tls-1.1] [ssl] [low] wpsyundoc.smartcitysz.com:8090 ["[tls11 TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA]"]
[weak-cipher-suites:tls-1.1] [ssl] [low] video.szzgh.org:443 ["[tls11 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[tls-version] [ssl] [info] www.szzgh.org:9010 ["tls11"]
[tls-version] [ssl] [info] www.szsiq.com:443 ["tls12"]
[weak-cipher-suites:tls-1.0] [ssl] [low] www.szzgh.org:9010 ["[tls10 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[weak-cipher-suites:tls-1.1] [ssl] [low] www.szzgh.org:9010 ["[tls11 TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA]"]
[tls-version] [ssl] [info] lsapp.szzgh.org:9999 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:9999 ["tls13"]
[tls-version] [ssl] [info] www.szzgh.org:9010 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:9200 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:99 ["tls12"]
[tls-version] [ssl] [info] www.szzgh.org:9010 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:9091 ["tls12"]
[tls-version] [ssl] [info] oa.smartcitysz.com:443 ["tls12"]
[tls-version] [ssl] [info] lsapp.szzgh.org:9091 ["tls13"]
[tls-version] [ssl] [info] oa.smartcitysz.com:443 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:99 ["tls13"]
[tls-version] [ssl] [info] lsapp.szzgh.org:9200 ["tls13"]
[tls-version] [ssl] [info] www.smartcitysz.com:443 ["tls12"]
[tls-version] [ssl] [info] www.smartcitysz.com:443 ["tls13"]
[shiro-detect] [http] [info] https://www.smartcitysz.com:443
[s3-detect] [http] [info] https://cdn.szsiq.com:443/%c0
[janitza-umg-panel] [http] [info] https://lsapp.szzgh.org:443
[spring-detect] [http] [info] https://www.smartcitysz.com:443/error
[janitza-umg-panel] [http] [info] https://lsapp.szzgh.org:99
[janitza-umg-panel] [http] [info] https://video.szzgh.org:443
[janitza-umg-panel] [http] [info] https://video.szzgh.org:99
[openresty-detect] [http] [info] https://lsapp.szzgh.org:10000
[openresty-detect] [http] [info] https://lsapp.szzgh.org:1080
[openresty-detect] [http] [info] https://lsapp.szzgh.org:1443
[openresty-detect] [http] [info] https://lsapp.szzgh.org:2003
[openresty-detect] [http] [info] https://lsapp.szzgh.org:3880
[openresty-detect] [http] [info] https://lsapp.szzgh.org:4003
[openresty-detect] [http] [info] https://lsapp.szzgh.org:2522
[openresty-detect] [http] [info] https://lsapp.szzgh.org:48080
[openresty-detect] [http] [info] https://lsapp.szzgh.org:5225
[openresty-detect] [http] [info] https://lsapp.szzgh.org:5200
[openresty-detect] [http] [info] https://lsapp.szzgh.org:58080
